Date,AAPL,MSFT,TSLA
1981-07-23,0.027624476756737515,,
1981-07-24,0.032258090930678884,,
1981-07-27,0.04166661157903273,,
1981-07-28,-0.035000325766248785,,
1981-07-29,-0.01554366527466089,,
1981-07-30,0.036841912126217125,,
1981-07-31,0.015228570294649524,,
1981-08-03,-0.010000008461460985,,
1981-08-04,0.015151399897453954,,
1981-08-05,0.029850943558259457,,
1981-08-06,-0.024154894268125005,,
1981-08-07,0.0,,
1981-08-11,-0.02970258376220103,,
1981-08-12,-0.020408263703290852,,
1981-08-13,-0.03125002478943528,,
1981-08-14,-0.01612909095706405,,
1981-08-17,-0.032786636624626,,
1981-08-18,-0.0225987884911536,,
1981-08-19,-0.011561188963049696,,
1981-08-20,0.011696413408657236,,
1981-08-21,-0.06936439480910561,,
1981-08-24,-0.062112060429753924,,
1981-08-25,0.026490318573516136,,
1981-08-26,-0.019354909148476818,,
1981-08-27,0.006578786225631461,,
1981-08-28,0.052287857856274655,,
1981-08-31,0.0,,
1981-09-01,0.06211153487319998,,
1981-09-02,0.017544026326133944,,
1981-09-03,-0.05172442635183028,,
1981-09-04,-0.012120918728306562,,
1981-09-08,-0.03067482178501324,,
1981-09-09,0.0,,
1981-09-10,0.006329172900746416,,
1981-09-11,-0.012578626393094372,,
1981-09-14,-0.03184721339846974,,
1981-09-15,-0.026315590242598996,,
1981-09-16,-0.0202707987252011,,
1981-09-17,-0.02758606563738697,,
1981-09-18,0.00709244628396255,,
1981-09-21,0.0070420806327171626,,
1981-09-22,-0.05594375719224298,,
1981-09-23,-0.022222362898342007,,
1981-09-24,-0.007575827990807471,,
1981-09-25,-0.1297711743068174,,
1981-09-28,0.008771939590793254,,
1981-09-29,0.0521742649379775,,
1981-09-30,0.008264189449439963,,
1981-10-01,0.0,,
1981-10-02,0.08196743710133592,,
1981-10-05,0.03030324786125349,,
1981-10-06,-0.007353007967832559,,
1981-10-07,0.059258924050815454,,
1981-10-08,0.03496536599197442,,
1981-10-09,0.006757047252449633,,
1981-10-12,0.03355654922466922,,
1981-10-13,0.0,,
1981-10-14,-0.058441884541053035,,
1981-10-15,0.02069020572095348,,
1981-10-16,-0.013513637128702016,,
1981-10-19,0.020548367563998804,,
1981-10-20,0.05369084220461273,,
1981-10-21,0.0,,
1981-10-22,-0.0063695935847253304,,
1981-10-23,-0.025640942194653737,,
1981-10-26,0.0,,
1981-10-27,0.01973691535198574,,
1981-10-28,0.03225781798033123,,
1981-10-29,-0.012499801684465739,,
1981-10-30,0.012658024480185048,,
1981-11-02,0.0,,
1981-11-03,-0.012499801684465739,,
1981-11-04,-0.02531647738878029,,
1981-11-05,-0.07142868916690104,,
1981-11-06,0.006992954856263944,,
1981-11-09,0.013889138619561647,,
1981-11-10,0.006848914939369566,,
1981-11-11,0.027211032367690402,,
1981-11-12,0.03311267407218388,,
1981-11-13,-0.07051305207650249,,
1981-11-16,-0.013792886931379367,,
1981-11-17,0.020979219595184784,,
1981-11-18,0.03424631335315875,,
1981-11-19,0.0,,
1981-11-20,0.006622691715734819,,
1981-11-23,-0.046052950934657444,,
1981-11-24,-0.0068963851107640695,,
1981-11-25,0.020833179087917708,,
1981-11-27,0.027211032367690402,,
1981-11-30,-0.013244374780268187,,
1981-12-01,0.0,,
1981-12-02,0.006710787392542272,,
1981-12-03,-0.01333300841317564,,
1981-12-04,0.027026816881206672,,
1981-12-07,0.006578786225631461,,
1981-12-08,-0.019607808436907903,,
1981-12-09,0.006666617026086952,,
1981-12-10,0.0,,
1981-12-11,-0.0066224675710233605,,
1981-12-14,-0.03333353640843184,,
1981-12-15,0.027587057671122572,,
1981-12-16,0.04697925977582251,,
1981-12-17,0.08333357741397096,,
1981-12-18,0.08284009862958386,,
1981-12-21,-0.04371588539944804,,
1981-12-22,0.017142727837909044,,
1981-12-23,-0.022471743468226113,,
1981-12-24,0.005747082838289286,,
1981-12-28,-0.0457145211156017,,
1981-12-29,0.017964548797767765,,
1981-12-30,0.041176549054367184,,
1981-12-31,0.0,,
1982-01-04,-0.0056497688300689575,,
1982-01-05,-0.051136830743021,,
1982-01-06,-0.011976061860494491,,
1982-01-07,-0.07878761274515933,,
1982-01-08,0.046052728264621035,,
1982-01-11,-0.06289270623160492,,
1982-01-12,-0.03355768499073786,,
1982-01-13,-0.00694439302930594,,
1982-01-14,0.04895103902024078,,
1982-01-15,0.06666662153886693,,
1982-01-18,0.018750178483980973,,
1982-01-19,-0.024539795135043896,,
1982-01-20,0.01886756707250803,,
1982-01-21,0.018518487566662856,,
1982-01-22,0.006060664490549206,,
1982-01-25,-0.03012015889608688,,
1982-01-26,-0.03726711012427941,,
1982-01-27,0.006451454415927094,,
1982-01-28,0.03205147606409664,,
1982-01-29,0.012422264930115778,,
1982-02-01,-0.012269845656716294,,
1982-02-02,0.006210817131125479,,
1982-02-03,0.0,,
1982-02-04,-0.024691073009686204,,
1982-02-05,0.0,,
1982-02-08,-0.06329097925774563,,
1982-02-09,0.0,,
1982-02-10,0.013513179752504545,,
1982-02-11,-0.01333300841317564,,
1982-02-12,0.013513179752504545,,
1982-02-16,-0.02000018953675864,,
1982-02-17,0.013606264476586416,,
1982-02-18,0.01342214266811892,,
1982-02-19,-0.0066224675710233605,,
1982-02-22,-0.01333300841317564,,
1982-02-23,-0.013513637128702016,,
1982-02-24,0.006848914939369566,,
1982-02-25,-0.0068023263845717885,,
1982-02-26,0.0,,
1982-03-01,0.006848914939369566,,
1982-03-02,0.0,,
1982-03-03,0.0,,
1982-03-04,-0.02040801525135727,,
1982-03-05,-0.07638885216378999,,
1982-03-08,-0.015037482051997508,,
1982-03-09,0.007633659280456673,,
1982-03-10,-0.015151399573709035,,
1982-03-11,0.0,,
1982-03-12,-0.06153876595074692,,
1982-03-15,-0.008196452413878452,,
1982-03-16,-0.016528868404851127,,
1982-03-17,-0.05042041723245272,,
1982-03-18,0.07964594546954595,,
1982-03-19,0.09016395887146555,,
1982-03-22,0.07518798284015404,,
1982-03-23,-0.013986087225724364,,
1982-03-24,-0.056737529918923,,
1982-03-25,-0.0075186137859617475,,
1982-03-26,-0.015151399573709035,,
1982-03-29,0.02307661415853479,,
1982-03-30,0.01503792739212706,,
1982-03-31,0.0,,
1982-04-01,0.05185169956879143,,
1982-04-02,0.0,,
1982-04-05,0.0,,
1982-04-06,-0.007042497746987064,,
1982-04-07,-0.01418471253679765,,
1982-04-08,0.0071947416677999865,,
1982-04-12,-0.007143347130552202,,
1982-04-13,-0.07913637532967754,,
1982-04-14,0.007812442157969057,,
1982-04-15,0.0155040900352168,,
1982-04-16,0.030534572530517723,,
1982-04-19,-0.022222362898342007,,
1982-04-20,-0.04545445512903312,,
1982-04-21,-0.007936782416978483,,
1982-04-22,-0.016000151629406933,,
1982-04-23,0.0,,
1982-04-26,0.024390685180440963,,
1982-04-27,-0.03174632381457132,,
1982-04-28,-0.04098364919441677,,
1982-04-29,0.0,,
1982-04-30,0.008546945498631775,,
1982-05-03,0.03389841568416885,,
1982-05-04,0.03278719678053821,,
1982-05-05,-0.015873430525066512,,
1982-05-06,0.032258170174364054,,
1982-05-07,0.01562534705218499,,
1982-05-10,-0.0153849518402992,,
1982-05-11,-0.03125009915776711,,
1982-05-12,-0.02419316702690444,,
1982-05-13,0.008264189449439963,,
1982-05-14,-0.04098364919441677,,
1982-05-17,-0.017094035637657323,,
1982-05-18,-0.017391176386190033,,
1982-05-19,-0.008849715897050525,,
1982-05-20,0.008928732644273074,,
1982-05-21,0.008849416376268682,,
1982-05-24,0.008771939590793254,,
1982-05-25,0.0,,
1982-05-26,-0.008695661771035756,,
1982-05-27,-0.017543879181586508,,
1982-05-28,0.0,,
1982-06-01,-0.01785708754464277,,
1982-06-02,0.0181817608396726,,
1982-06-03,-0.035714023991724075,,
1982-06-04,-0.027778036757684088,,
1982-06-07,0.0,,
1982-06-08,-0.009523739683159338,,
1982-06-09,-0.01923062685038568,,
1982-06-10,0.009804096425820585,,
1982-06-11,0.038834733718672076,,
1982-06-14,0.0,,
1982-06-15,0.0,,
1982-06-16,0.0,,
1982-06-17,-0.018691764680577094,,
1982-06-18,-0.019047237610221646,,
1982-06-21,0.0,,
1982-06-22,0.038834733718672076,,
1982-06-23,0.028037251625450788,,
1982-06-24,0.0,,
1982-06-25,-0.03636336783456395,,
1982-06-28,-0.009434289095220816,,
1982-06-29,-0.028571219049477903,,
1982-06-30,0.0,,
1982-07-01,-0.009804096425820585,,
1982-07-02,-0.0495046693034038,,
1982-07-06,-0.041666875999675335,,
1982-07-07,0.0,,
1982-07-08,-0.043477936966703656,,
1982-07-09,0.03409112434239803,,
1982-07-12,0.021977660263729604,,
1982-07-13,0.06451609087790833,,
1982-07-14,0.01010101873427316,,
1982-07-15,0.019999932308311985,,
1982-07-16,0.03921580501474331,,
1982-07-19,0.009433810144620747,,
1982-07-20,0.06542038559119012,,
1982-07-21,0.0,,
1982-07-22,0.008771939590793254,,
1982-07-23,-0.017391176386190033,,
1982-07-26,-0.04424768092290743,,
1982-07-27,0.0,,
1982-07-28,-0.04629617950143661,,
1982-07-29,0.038834733718672076,,
1982-07-30,0.009345882340288547,,
1982-08-02,0.027777566676509657,,
1982-08-03,-0.063063054135296,,
1982-08-04,-0.009615069344535265,,
1982-08-05,-0.03883506231906442,,
1982-08-06,-0.010100847795665446,,
1982-08-09,0.010203915998081792,,
1982-08-10,0.06060577052842331,,
1982-08-11,0.009524142609987463,,
1982-08-12,-0.009434289095220816,,
1982-08-13,0.0,,
1982-08-16,0.019047801707781087,,
1982-08-17,0.06542038559119012,,
1982-08-18,0.0,,
1982-08-19,0.008771939590793254,,
1982-08-20,0.02608691173516653,,
1982-08-23,0.04237285826374504,,
1982-08-24,0.04878054485222427,,
1982-08-25,0.06976751965650396,,
1982-08-26,0.028985721404379605,,
1982-08-27,-0.04929563700857087,,
1982-08-30,0.014814887706401603,,
1982-08-31,0.05109442796861807,,
1982-09-01,-0.027777630877382053,,
1982-09-02,0.042857242149803465,,
1982-09-03,0.006848914939369566,,
1982-09-07,-0.054421949613420506,,
1982-09-08,0.03597157775411275,,
1982-09-09,-0.020833355368392703,,
1982-09-10,0.02836864493870994,,
1982-09-13,0.0068969686600204305,,
1982-09-14,0.03424631335315875,,
1982-09-15,-0.0066224675710233605,,
1982-09-16,-0.03333353640843184,,
1982-09-17,-0.020689272042143436,,
1982-09-20,0.0070420806327171626,,
1982-09-21,0.020979219595184784,,
1982-09-22,0.027397050682526958,,
1982-09-23,0.0,,
1982-09-24,-0.03333353640843184,,
1982-09-27,0.0,,
1982-09-28,0.013793120351081933,,
1982-09-29,0.0,,
1982-09-30,-0.0068023263845717885,,
1982-10-01,0.013698757162105002,,
1982-10-04,0.013513179752504545,,
1982-10-05,0.006666617026086952,,
1982-10-06,0.07284759157067944,,
1982-10-07,0.08024716248475361,,
1982-10-08,0.07428602428603881,,
1982-10-11,0.02127642912020189,,
1982-10-12,-0.03125002478943528,,
1982-10-13,0.0107528789437914,,
1982-10-14,0.0053189272490041795,,
1982-10-15,-0.026455183267187654,,
1982-10-18,0.021739520317856753,,
1982-10-19,0.02127642912020189,,
1982-10-20,0.057291315483000815,,
1982-10-21,0.024630611273620318,,
1982-10-22,-0.0048074126319388455,,
1982-10-25,-0.05797105951627757,,
1982-10-26,0.00512833953247438,,
1982-10-27,0.025509919507342715,,
1982-10-28,0.0,,
1982-10-29,0.009950090003014056,,
1982-11-01,0.05418737814763319,,
1982-11-02,0.07009372215674903,,
1982-11-03,0.07423530573286441,,
1982-11-04,0.008130090808704082,,
1982-11-05,-0.028225327412583323,,
1982-11-08,-0.04149394405268936,,
1982-11-09,0.034632137068341784,,
1982-11-10,0.03765647151589291,,
1982-11-11,0.06451647682394857,,
1982-11-12,-0.01893924946713632,,
1982-11-15,-0.023166300417231667,,
1982-11-16,-0.051383415601263804,,
1982-11-17,0.045833202298189546,,
1982-11-18,0.0,,
1982-11-19,-0.015936003020506462,,
1982-11-22,-0.08906883367768392,,
1982-11-23,0.02666668973198294,,
1982-11-24,0.021644710213276408,,
1982-11-26,-0.01694931540306177,,
1982-11-29,-0.004309876353196129,,
1982-11-30,0.10389611816741606,,
1982-12-01,0.019607958949637405,,
1982-12-02,0.0,,
1982-12-03,-0.023077460304525288,,
1982-12-06,0.055118846266648536,,
1982-12-07,0.011193752058928697,,
1982-12-08,-0.022140427405566765,,
1982-12-09,-0.04905630423358598,,
1982-12-10,-0.07142889281055931,,
1982-12-13,-0.021367146785989166,,
1982-12-14,-0.008734000081584758,,
1982-12-15,-0.004405179280135951,,
1982-12-16,0.01769898251292834,,
1982-12-17,0.04782654441937062,,
1982-12-20,-0.004149696349466603,,
1982-12-21,0.008333553096310009,,
1982-12-22,0.028925816908543123,,
1982-12-23,0.02811195631304675,,
1982-12-27,0.02343765699979805,,
1982-12-28,-0.007633400915220134,,
1982-12-29,-0.034615767383792795,,
1982-12-30,-0.043824581393545725,,
1982-12-31,-0.004166423987229995,,
1983-01-03,-0.046025457453441776,,
1983-01-04,0.05701801556864705,,
1983-01-05,0.004149275031981592,,
1983-01-06,-0.03719007628740767,,
1983-01-07,-0.05579428817293397,,
1983-01-10,0.04545451748276719,,
1983-01-11,0.013043823757286965,,
1983-01-12,0.05579356186732887,,
1983-01-13,0.0,,
1983-01-14,0.073171092447889,,
1983-01-17,0.03409084134677487,,
1983-01-18,-0.021977917755214516,,
1983-01-19,0.007490452493557509,,
1983-01-20,0.11152458686989952,,
1983-01-21,0.0,,
1983-01-24,-0.05685664556754255,,
1983-01-25,0.039007284359465766,,
1983-01-26,0.040955783579266436,,
1983-01-27,0.06885231639269485,,
1983-01-28,0.006134611363524556,,
1983-01-31,-0.0030483973057872094,,
1983-02-01,0.02140640971978125,,
1983-02-02,0.02694646852452043,,
1983-02-03,0.04081611306840305,,
1983-02-04,-0.014005260991321267,,
1983-02-07,-0.039772802119057205,,
1983-02-08,-0.008876021683768442,,
1983-02-09,0.00895551099353642,,
1983-02-10,0.06508835566891791,,
1983-02-11,0.03333365298861701,,
1983-02-14,-0.00537639398017109,,
1983-02-15,-0.01891891249092792,,
1983-02-16,-0.01928392635666354,,
1983-02-17,-0.011235586516269436,,
1983-02-18,0.031249804689321703,,
1983-02-22,0.02479343312294202,,
1983-02-23,0.008064409003358142,,
1983-02-24,0.02666655595314138,,
1983-02-25,-0.02857169984058161,,
1983-02-28,-0.02406350134876656,,
1983-03-01,0.016438134632617896,,
1983-03-02,0.008085781242359591,,
1983-03-03,-0.03208524161238058,,
1983-03-04,-0.013812191629959059,,
1983-03-07,-0.019607744613058475,,
1983-03-08,-0.03142847942312754,,
1983-03-09,0.02949810009004583,,
1983-03-10,-0.01432610764689446,,
1983-03-11,-0.014535016717778126,,
1983-03-14,-0.02359933869814912,,
1983-03-15,0.015106092970797569,,
1983-03-16,0.0,,
1983-03-17,0.0089287567029388,,
1983-03-18,0.01474939948588272,,
1983-03-21,0.02325582997031317,,
1983-03-22,0.011363259400368975,,
1983-03-23,-0.04775259747890248,,
1983-03-24,0.017698880022076757,,
1983-03-25,0.0,,
1983-03-28,-0.014492401017808465,,
1983-03-29,0.0294115363343046,,
1983-03-30,0.011428872034946691,,
1983-03-31,-0.04519786381142932,,
1983-04-04,-0.026627464237563347,,
1983-04-05,-0.018237048921757704,,
1983-04-06,-0.009288013288529684,,
1983-04-07,-0.009374560400565612,,
1983-04-08,-0.006309419061312993,,
1983-04-11,0.057142854072939286,,
1983-04-12,0.02102121758447173,,
1983-04-13,0.03529414224092098,,
1983-04-14,0.02272680725958609,,
1983-04-15,0.016666920510568506,,
1983-04-18,0.027322659562121654,,
1983-04-19,-0.010638484606670384,,
1983-04-20,0.0887094088714322,,
1983-04-21,0.027160501874642362,,
1983-04-22,-0.01923062685038568,,
1983-04-25,-0.04656873216197399,,
1983-04-26,0.02827781613350755,,
1983-04-27,-0.010000008461460985,,
1983-04-28,0.01010101873427316,,
1983-04-29,0.009999754617630918,,
1983-05-02,-0.02970258376220103,,
1983-05-03,-0.010204175022358153,,
1983-05-04,0.06185571866498729,,
1983-05-05,0.06553376204731198,,
1983-05-06,0.004555388921938075,,
1983-05-09,-0.013605038597329311,,
1983-05-10,0.006896694458905728,,
1983-05-11,-0.02511454267775326,,
1983-05-12,-0.00936753429369963,,
1983-05-13,0.004728257421142912,,
1983-05-16,-0.02588219797638469,,
1983-05-17,0.0024153177450068064,,
1983-05-18,0.012047979545690923,,
1983-05-19,0.030952516604413116,,
1983-05-20,0.050808638304887355,,
1983-05-23,0.010988590828134859,,
1983-05-24,0.0521742649379775,,
1983-05-25,-0.008264678955411053,,
1983-05-26,-0.01041648304118492,,
1983-05-27,0.0,,
1983-05-31,-0.027368460805089256,,
1983-06-01,0.006493127352313666,,
1983-06-02,0.0064517481457746495,,
1983-06-03,0.04914547901860922,,
1983-06-06,0.022403055087389045,,
1983-06-07,-0.033864528939215655,,
1983-06-08,-0.012371182510584888,,
1983-06-09,-0.006262613586757504,,
1983-06-10,-0.004201861421623376,,
1983-06-13,-0.033755090175972,,
1983-06-14,-0.021834482909476982,,
1983-06-15,-0.02901768226766621,,
1983-06-16,0.052873827581782606,,
1983-06-17,-0.01965083509065657,,
1983-06-20,-0.048998080058615834,,
1983-06-21,0.00702606685785212,,
1983-06-22,0.03023260518324733,,
1983-06-23,-0.03160285056883938,,
1983-06-24,-0.00699315209314888,,
1983-06-27,-0.05399049376413967,,
1983-06-28,-0.0694788116999141,,
1983-06-29,0.047999999277955174,,
1983-06-30,-0.005088761809552311,,
1983-07-01,0.007672271196734304,,
1983-07-05,-0.040609005366714634,,
1983-07-06,0.0026456168199160413,,
1983-07-07,-0.013193180000662608,,
1983-07-08,-0.010694748715305291,,
1983-07-11,0.027027096251545313,,
1983-07-12,-0.02368425177886624,,
1983-07-13,-0.005390885742999285,,
1983-07-14,-0.002710144177799134,,
1983-07-15,-0.03532586977165553,,
1983-07-18,-0.00281673677840788,,
1983-07-19,-0.011299728879552662,,
1983-07-20,-0.05714310304329284,,
1983-07-21,0.05151564816966747,,
1983-07-22,0.008645319793437078,,
1983-07-25,-0.014285848287637126,,
1983-07-26,-0.09275352480013044,,
1983-07-27,-0.07348268687584558,,
1983-07-28,-0.06206839967568667,,
1983-07-29,0.02573515458774711,,
1983-08-01,-0.010752969275012347,,
1983-08-02,-0.0036231615249689986,,
1983-08-03,0.014545715466187215,,
1983-08-04,-0.04659522970165442,,
1983-08-05,0.018797170665089347,,
1983-08-08,0.0036902585728806336,,
1983-08-09,0.011029014218859823,,
1983-08-10,-0.0036359673322319264,,
1983-08-11,-0.014598610924880129,,
1983-08-12,-0.0074072871595030065,,
1983-08-15,0.026118944239808428,,
1983-08-16,-0.014545284700826722,,
1983-08-17,-0.022140427405566765,,
1983-08-18,0.011321245596287666,,
1983-08-19,0.0074625645178330036,,
1983-08-22,-0.0037039883058866963,,
1983-08-23,-0.052044471683292404,,
1983-08-24,-0.050980334901302826,,
1983-08-25,0.008264189449439963,,
1983-08-26,0.012295268148952987,,
1983-08-29,0.012145588105117788,,
1983-08-30,0.0520002220287743,,
1983-08-31,0.13308030884910504,,
1983-09-01,-0.023490481712462596,,
1983-09-02,0.044673611462460405,,
1983-09-06,0.03618421492111912,,
1983-09-07,-0.1206348126761394,,
1983-09-08,-0.08303295149237244,,
1983-09-09,-0.03543288253048693,,
1983-09-12,0.0,,
1983-09-13,0.04489797271637541,,
1983-09-14,-0.011718663236953697,,
1983-09-15,-0.047430541597116016,,
1983-09-16,-0.024896071509374118,,
1983-09-19,0.08936105983827747,,
1983-09-20,0.003906617710053073,,
1983-09-21,-0.01945529929368217,,
1983-09-22,0.0317460551967903,,
1983-09-23,-0.2538462054159982,,
1983-09-26,0.025773085263084194,,
1983-09-27,-0.055276133627480406,,
1983-09-28,-0.026595986477868094,,
1983-09-29,-0.005464069537491012,,
1983-09-30,0.016483105723218427,,
1983-10-03,0.0,,
1983-10-04,-0.010810820205566896,,
1983-10-05,-0.016393688212259727,,
1983-10-06,-0.011111029630352487,,
1983-10-07,-0.08426951336892097,,
1983-10-10,-0.03067482178501324,,
1983-10-11,-0.018987304488033985,,
1983-10-12,0.09032265460590061,,
1983-10-13,0.08875711263335062,,
1983-10-14,-0.010869024379588588,,
1983-10-17,-0.07692357760105217,,
1983-10-18,-0.07738077849886005,,
1983-10-19,0.10967756375437743,,
1983-10-20,-0.052325765016803416,,
1983-10-21,-0.024539795135043896,,
1983-10-24,0.06289313196547175,,
1983-10-25,0.0059172142750141266,,
1983-10-26,-0.05294126313467418,,
1983-10-27,0.04968948016570596,,
1983-10-28,-0.011834728956899188,,
1983-10-31,0.08383253435835614,,
1983-11-01,0.016574555158495263,,
1983-11-02,0.021739520317856753,,
1983-11-03,-0.06914920478036435,,
1983-11-04,-0.034285552378236384,,
1983-11-07,-0.00591741454626149,,
1983-11-08,-0.14880952261033698,,
1983-11-09,0.07692321347168951,,
1983-11-10,0.019480591550648407,,
1983-11-11,0.01910802622901908,,
1983-11-14,-0.012499801684465739,,
1983-11-15,0.0,,
1983-11-16,0.012658024480185048,,
1983-11-17,0.024999814905501294,,
1983-11-18,0.006097620120288916,,
1983-11-21,0.04242475399704171,,
1983-11-22,0.0,,
1983-11-23,-0.052325765016803416,,
1983-11-25,0.006134611363524556,,
1983-11-28,0.024390480481156107,,
1983-11-29,-0.011904874628325235,,
1983-11-30,-0.01807205455951555,,
1983-12-01,-0.006135234293191849,,
1983-12-02,-0.01851817417912316,,
1983-12-05,0.025157146352722037,,
1983-12-06,0.006134611363524556,,
1983-12-07,0.024390480481156107,,
1983-12-08,0.023809849988345233,,
1983-12-09,0.0058141050761773005,,
1983-12-12,-0.00578049666119651,,
1983-12-13,0.04651116799529631,,
1983-12-14,0.038888697722493815,,
1983-12-15,0.04278125728500459,,
1983-12-16,0.015384584676355173,,
1983-12-19,-0.03030297073351551,,
1983-12-20,-0.02604217209570725,,
1983-12-21,0.03743370193344919,,
1983-12-22,0.020618485656777708,,
1983-12-23,-0.0050506375710922535,,
1983-12-27,0.005076276001386049,,
1983-12-28,0.01010101873427316,,
1983-12-29,-0.024999978846347526,,
1983-12-30,0.0,,
1984-01-03,0.05128174642468575,,
1984-01-04,0.08780497590175251,,
