Date,AAPL,BLK,C,GM,KO,MSFT,TSLA,TTEK
1962-04-10,,,,,0.0,,,
1962-04-11,,,,,-0.023376843746168663,,,
1962-04-12,,,,,-0.018617333568813565,,,
1962-04-13,,,,,0.02981082501441512,,,
1962-04-16,,,,,0.0026320105426835827,,,
1962-04-17,,,,,0.005249024846310624,,,
1962-04-18,,,,,0.005221850752115564,,,
1962-04-19,,,,,0.001299089064343617,,,
1962-04-23,,,,,0.0012972872311018957,,,
1962-04-24,,,,,0.005180333516953128,,,
1962-04-25,,,,,-0.012886171439170702,,,
1962-04-26,,,,,-0.005221616451817179,,,
1962-04-27,,,,,0.010498285222767967,,,
1962-04-30,,,,,-0.03896078468848663,,,
1962-05-01,,,,,0.013512997312740804,,,
1962-05-02,,,,,0.011999936585822546,,,
1962-05-03,,,,,0.011858177628518263,,,
1962-05-04,,,,,-0.007812260832764095,,,
1962-05-07,,,,,-0.01049910957828093,,,
1962-05-08,,,,,-0.011935976322755226,,,
1962-05-09,,,,,-0.020134993343201568,,,
1962-05-10,,,,,-0.00821813235663349,,,
1962-05-11,,,,,-0.03314981462623312,,,
1962-05-14,,,,,-0.01714323330582035,,,
1962-05-15,,,,,0.04941851232518313,,,
1962-05-16,,,,,0.002771222366156456,,,
1962-05-17,,,,,-0.011050723200625057,,,
1962-05-18,,,,,0.002794005890435658,,,
1962-05-21,,,,,-0.001393797986404377,,,
1962-05-22,,,,,-0.029288395536549827,,,
1962-05-23,,,,,-0.011494272880339107,,,
1962-05-24,,,,,-0.020348139361394346,,,
1962-05-25,,,,,-0.011869914640011858,,,
1962-05-28,,,,,-0.05255147938449822,,,
1962-05-29,,,,,0.02377068927070458,,,
1962-05-31,,,,,0.04024657403517229,,,
1962-06-01,,,,,-0.011903590273082632,,,
1962-06-04,,,,,-0.07831291962448028,,,
1962-06-05,,,,,0.03921477199912604,,,
1962-06-06,,,,,0.012578992608261563,,,
1962-06-07,,,,,0.003105612132001445,,,
1962-06-08,,,,,0.0216719107035932,,,
1962-06-11,,,,,0.0012092064479860554,,,
1962-06-12,,,,,-0.041158086330585486,,,
1962-06-13,,,,,-0.012719455125919543,,,
1962-06-14,,,,,-0.01449195526560454,,,
1962-06-15,,,,,0.042483258639392174,,,
1962-06-18,,,,,-0.004701840242714583,,,
1962-06-19,,,,,-0.014173769299091421,,,
1962-06-20,,,,,-0.014376628415657122,,,
1962-06-21,,,,,-0.012966405337386466,,,
1962-06-22,,,,,-0.014777654966287912,,,
1962-06-25,,,,,-0.01000050481729331,,,
1962-06-26,,,,,-0.003366875105123457,,,
1962-06-27,,,,,-0.0033786254538166194,,,
1962-06-28,,,,,0.04745771233972551,,,
1962-06-29,,,,,-0.009708224237888752,,,
1962-07-02,,,,,0.026143364621914023,,,
1962-07-03,,,,,0.0063693964829973915,,,
1962-07-05,,,,,0.004747253521747208,,,
1962-07-06,,,,,-0.014173769299091421,,,
1962-07-09,,,,,0.019169525714567426,,,
1962-07-10,,,,,0.0031352350515188032,,,
1962-07-11,,,,,0.006249201798272264,,,
1962-07-12,,,,,0.009317316853443058,,,
1962-07-13,,,,,-0.00461531028967499,,,
1962-07-16,,,,,0.001545638893564627,,,
1962-07-17,,,,,-0.006173495494450121,,,
1962-07-18,,,,,-0.007762955175412922,,,
1962-07-19,,,,,0.009388957929672426,,,
1962-07-20,,,,,0.006202280587383813,,,
1962-07-23,,,,,0.004621527145784121,,,
1962-07-24,,,,,-0.01227001996019983,,,
1962-07-25,,,,,0.018633872883744518,,,
1962-07-26,,,,,0.006097803595656925,,,
1962-07-27,,,,,0.007576107802540033,,,
1962-07-30,,,,,0.010524601768204356,,,
1962-07-31,,,,,0.020834152215509105,,,
1962-08-01,,,,,-0.017492308911014498,,,
1962-08-02,,,,,0.0207709168041168,,,
1962-08-03,,,,,0.0058137344182944695,,,
1962-08-06,,,,,-0.017340390827900398,,,
1962-08-07,,,,,-0.011765763964700637,,,
1962-08-08,,,,,-0.0029743568192829306,,,
1962-08-09,,,,,-0.011941230242491718,,,
1962-08-10,,,,,0.006042806910690368,,,
1962-08-13,,,,,-0.006006510726165204,,,
1962-08-14,,,,,0.0241697473707172,,,
1962-08-15,,,,,0.01474843192261499,,,
1962-08-16,,,,,-0.005813540191215272,,,
1962-08-17,,,,,0.0,,,
1962-08-20,,,,,0.011695265505573316,,,
1962-08-21,,,,,0.0,,,
1962-08-22,,,,,-0.0028891639840171734,,,
1962-08-23,,,,,0.004346851873095137,,,
1962-08-24,,,,,0.0,,,
1962-08-27,,,,,-0.007214833031850221,,,
1962-08-28,,,,,-0.01453407707629717,,,
1962-08-29,,,,,-0.008850990651484425,,,
1962-08-30,,,,,0.011905845330661524,,,
1962-08-31,,,,,0.0014704339155635626,,,
1962-09-04,,,,,-0.007342421096902307,,,
1962-09-05,,,,,0.0,,,
1962-09-06,,,,,-0.0073960062027746964,,,
1962-09-07,,,,,0.004471067111545102,,,
1962-09-10,,,,,0.007418345070185239,,,
1962-09-11,,,,,0.0026581310832547445,,,
1962-09-12,,,,,0.0029587852591084207,,,
1962-09-13,,,,,-0.008850235258262229,,,
1962-09-14,,,,,0.0,,,
1962-09-17,,,,,0.0,,,
1962-09-18,,,,,-0.014880149660395858,,,
1962-09-19,,,,,-0.003020955881296805,,,
1962-09-20,,,,,-0.012121980126468923,,,
1962-09-21,,,,,-0.02147164999137474,,,
1962-09-24,,,,,-0.0015671248458334341,,,
1962-09-25,,,,,-0.007849797573857953,,,
1962-09-26,,,,,-0.012658543208010409,,,
1962-09-27,,,,,0.0,,,
1962-09-28,,,,,0.00641070167435509,,,
1962-10-01,,,,,-0.011146597073239173,,,
1962-10-02,,,,,0.008051552154792585,,,
1962-10-03,,,,,0.023962080628262772,,,
1962-10-04,,,,,0.0015594450718747765,,,
1962-10-05,,,,,0.012461233886878809,,,
1962-10-08,,,,,-0.0015375812636228003,,,
1962-10-09,,,,,0.010784822700390606,,,
1962-10-10,,,,,-0.006097983180688216,,,
1962-10-11,,,,,0.0,,,
1962-10-12,,,,,-0.006134582707754133,,,
1962-10-15,,,,,0.0,,,
1962-10-16,,,,,0.0,,,
1962-10-17,,,,,-0.0015428731376060378,,,
1962-10-18,,,,,-0.010818646610291416,,,
1962-10-19,,,,,-0.03281381194813959,,,
1962-10-22,,,,,-0.0064614146418909835,,,
1962-10-23,,,,,-0.030893964097086335,,,
1962-10-24,,,,,0.026845851742941074,,,
1962-10-25,,,,,0.0,,,
1962-10-26,,,,,-0.008170964702695738,,,
1962-10-29,,,,,0.024712579398836754,,,
1962-10-30,,,,,0.008038320216767092,,,
1962-10-31,,,,,0.014353611684519763,,,
1962-11-01,,,,,0.009434130869341084,,,
1962-11-02,,,,,0.018691575264283333,,,
1962-11-05,,,,,-0.0015289889101810505,,,
1962-11-07,,,,,-0.004594058622675146,,,
1962-11-08,,,,,-0.006154135496176272,,,
1962-11-09,,,,,0.006192243401091924,,,
1962-11-12,,,,,-0.006154135496176272,,,
1962-11-13,,,,,0.003096121700546073,,,
1962-11-14,,,,,0.0,,,
1962-11-15,,,,,0.003086565318682677,,,
1962-11-16,,,,,-0.006154135496176272,,,
1962-11-19,,,,,-0.02167155106988461,,,
1962-11-20,,,,,0.0031644958388967748,,,
1962-11-21,,,,,0.006309445353543941,,,
1962-11-23,,,,,0.02351061615125749,,,
1962-11-26,,,,,0.00765739652717401,,,
1962-11-27,,,,,0.0030394540207885345,,,
1962-11-28,,,,,0.005787947136691507,,,
1962-11-29,,,,,0.007587015012992637,,,
1962-11-30,,,,,0.03915701887599421,,,
1962-12-03,,,,,-0.020290143729195798,,,
1962-12-04,,,,,0.020710359908421072,,,
1962-12-05,,,,,0.007246211733143548,,,
1962-12-06,,,,,-0.012949650650420197,,,
1962-12-07,,,,,0.0029157956167826793,,,
1962-12-10,,,,,-0.033430014202183056,,,
1962-12-11,,,,,0.012029043696077046,,,
1962-12-12,,,,,0.004457984130774362,,,
1962-12-13,,,,,0.011834287243057684,,,
1962-12-14,,,,,0.03216452256415692,,,
1962-12-17,,,,,-0.008498771905537161,,,
1962-12-18,,,,,-0.011429412295650532,,,
1962-12-19,,,,,0.0,,,
1962-12-20,,,,,-0.002889563669604356,,,
1962-12-21,,,,,-0.005797274827759824,,,
1962-12-24,,,,,-0.014577377967783356,,,
1962-12-26,,,,,0.005916688961257854,,,
1962-12-27,,,,,0.005882791633480711,,,
1962-12-28,,,,,-0.0029240650126878265,,,
1962-12-31,,,,,0.0,,,
1963-01-02,,,,,0.0,,,
1963-01-03,,,,,0.00146593384138205,,,
1963-01-04,,,,,0.024891210721125434,,,
1963-01-07,,,,,-0.0014289901595880838,,,
1963-01-08,,,,,0.010014921533962662,,,
1963-01-09,,,,,-0.011332400710425294,,,
1963-01-10,,,,,-0.00286535384550346,,,
1963-01-11,,,,,0.02298901695366906,,,
1963-01-14,,,,,0.0056175292269511345,,,
1963-01-15,,,,,0.0027939942797992057,,,
1963-01-16,,,,,-0.01949906443481264,,,
1963-01-17,,,,,0.0056819896942836845,,,
1963-01-18,,,,,0.0028250055628169513,,,
1963-01-21,,,,,0.002816800023895505,,,
1963-01-22,,,,,0.0,,,
1963-01-23,,,,,-0.002808887948255623,,,
1963-01-24,,,,,0.01408387643728748,,,
1963-01-25,,,,,0.0013883823976017506,,,
1963-01-28,,,,,-0.0013864574644629757,,,
1963-01-29,,,,,0.0055563347729203905,,,
1963-01-30,,,,,-0.0013819236119542166,,,
1963-01-31,,,,,-0.0013832286756901846,,,
1963-02-01,,,,,0.00831074625830941,,,
1963-02-04,,,,,0.004120460084569677,,,
1963-02-05,,,,,-0.0068399733817837705,,,
1963-02-06,,,,,0.017907002848283282,,,
1963-02-07,,,,,-0.009472839401574285,,,
1963-02-08,,,,,0.0027323235276917046,,,
1963-02-11,,,,,0.01771140971594498,,,
1963-02-12,,,,,-0.012047732461224148,,,
1963-02-13,,,,,0.008129846223775328,,,
1963-02-14,,,,,0.0026882523161331218,,,
1963-02-15,,,,,0.0026803387091174358,,,
1963-02-18,,,,,0.0066845778305029135,,,
1963-02-19,,,,,0.0,,,
1963-02-20,,,,,-0.005311779583771381,,,
1963-02-21,,,,,0.0040046399751634265,,,
1963-02-25,,,,,-0.005318845198226452,,,
1963-02-26,,,,,0.0,,,
1963-02-27,,,,,-0.01069492537243344,,,
1963-02-28,,,,,-0.02702736699503705,,,
1963-03-01,,,,,0.019444610451622157,,,
1963-03-04,,,,,0.016349329491034847,,,
1963-03-05,,,,,-0.004021214345285795,,,
1963-03-06,,,,,0.0,,,
1963-03-07,,,,,0.004037449796325143,,,
1963-03-08,,,,,-0.0026810449907270772,,,
1963-03-11,,,,,0.007319633271206216,,,
1963-03-12,,,,,0.002688871927534864,,,
1963-03-13,,,,,-0.005362504560390113,,,
1963-03-14,,,,,0.0013491170115513818,,,
1963-03-15,,,,,0.001344366099353067,,,
1963-03-18,,,,,-0.004032136167436473,,,
1963-03-19,,,,,0.0,,,
1963-03-20,,,,,0.008097273159998863,,,
1963-03-21,,,,,-0.0013382194037961925,,,
1963-03-22,,,,,0.0,,,
1963-03-25,,,,,-0.0026816612837898823,,,
1963-03-26,,,,,-0.0013425612055819602,,,
1963-03-27,,,,,0.006728518301588604,,,
1963-03-28,,,,,-0.005348166962945378,,,
1963-03-29,,,,,0.0053769236483638405,,,
1963-04-01,,,,,0.010694818831412212,,,
1963-04-02,,,,,-0.005291113282060778,,,
1963-04-03,,,,,0.0013302492417579526,,,
1963-04-04,,,,,0.003983709510819944,,,
1963-04-05,,,,,-0.003967902539734336,,,
1963-04-08,,,,,0.0,,,
1963-04-09,,,,,-0.0013284820295453859,,,
1963-04-10,,,,,0.0,,,
1963-04-11,,,,,0.005319258079133915,,,
1963-04-15,,,,,0.0026456142972719476,,,
1963-04-16,,,,,0.0,,,
1963-04-17,,,,,-0.00527680694870436,,,
1963-04-18,,,,,0.002652168438767699,,,
1963-04-19,,,,,0.0,,,
1963-04-22,,,,,0.0026456142972719476,,,
1963-04-23,,,,,0.0026390935236457747,,,
1963-04-24,,,,,-0.005263835260882699,,,
1963-04-25,,,,,-0.006614324024387219,,,
1963-04-26,,,,,-0.014646080526280136,,,
1963-04-29,,,,,0.0,,,
1963-04-30,,,,,0.0,,,
1963-05-01,,,,,0.008108092825210855,,,
1963-05-02,,,,,0.002680843276600342,,,
1963-05-03,,,,,0.006684480292874717,,,
1963-05-06,,,,,0.007967997880911959,,,
1963-05-07,,,,,0.00527008375234006,,,
1963-05-08,,,,,0.003932070188395365,,,
1963-05-09,,,,,-0.005221581185054558,,,
1963-05-10,,,,,-0.0013125619142422273,,,
1963-05-13,,,,,0.003942059108433815,,,
1963-05-14,,,,,0.0,,,
1963-05-15,,,,,0.002617796267854633,,,
1963-05-16,,,,,0.0,,,
1963-05-17,,,,,-0.003916669568746367,,,
1963-05-20,,,,,-0.010484682635719778,,,
1963-05-21,,,,,0.0026484244028228687,,,
1963-05-22,,,,,-0.01188855996585736,,,
1963-05-23,,,,,-0.021391152757302967,,,
1963-05-24,,,,,0.0027333096734700746,,,
1963-05-27,,,,,0.005449105203004789,,,
1963-05-28,,,,,0.01896992432087896,,,
1963-05-29,,,,,-0.01595684683052323,,,
1963-05-31,,,,,0.0054046883828062775,,,
1963-06-03,,,,,-0.005375634752111225,,,
1963-06-04,,,,,0.010810672627947548,,,
1963-06-05,,,,,0.008021376351449616,,,
1963-06-06,,,,,0.005304799350779987,,,
1963-06-07,,,,,0.0,,,
1963-06-10,,,,,-0.0013194892577150785,,,
1963-06-11,,,,,-0.0034500834796059587,,,
1963-06-12,,,,,0.00934570691338954,,,
1963-06-13,,,,,0.01058232133753223,,,
1963-06-14,,,,,-0.015707206060018297,,,
1963-06-17,,,,,-0.005318902822637139,,,
1963-06-18,,,,,0.0026735567017348583,,,
1963-06-19,,,,,0.002666658665267274,,,
1963-06-20,,,,,-0.005318902822637139,,,
1963-06-21,,,,,-0.005347923396843757,,,
1963-06-24,,,,,0.0053766774560080055,,,
1963-06-25,,,,,-0.004010855762628385,,,
1963-06-26,,,,,0.004027007508901725,,,
1963-06-27,,,,,0.010695036800313362,,,
1963-06-28,,,,,-0.007936597892053698,,,
1963-07-01,,,,,0.03199990398320818,,,
1963-07-02,,,,,-0.036175158108501804,,,
1963-07-03,,,,,0.002680723768732074,,,
1963-07-05,,,,,0.004009814342575746,,,
1963-07-08,,,,,0.0013321886583825826,,,
1963-07-09,,,,,0.010638956623986173,,,
1963-07-10,,,,,0.0013158416215943713,,,
1963-07-11,,,,,-0.0013141124577269458,,,
1963-07-12,,,,,0.0,,,
1963-07-15,,,,,-0.005263708145098356,,,
1963-07-16,,,,,-0.010581863382026602,,,
1963-07-17,,,,,0.013369056355404751,,,
1963-07-18,,,,,-0.005277141567158639,,,
1963-07-19,,,,,-0.002652740953285493,,,
1963-07-22,,,,,0.00531924811625073,,,
1963-07-23,,,,,0.005291561379833665,,,
1963-07-24,,,,,-0.01052696074523507,,,
1963-07-25,,,,,-0.002659566509189748,,,
1963-07-26,,,,,0.008000091400599985,,,
1963-07-29,,,,,-0.005291103424327925,,,
1963-07-30,,,,,0.010638956623986173,,,
1963-07-31,,,,,0.005262910941415511,,,
1963-08-01,,,,,0.003926518289991687,,,
1963-08-02,,,,,-0.0013039460420244398,,,
1963-08-05,,,,,0.00522225516632302,,,
1963-08-06,,,,,0.018181869276013174,,,
1963-08-07,,,,,0.01020437791007378,,,
1963-08-08,,,,,0.006312288219779472,,,
1963-08-09,,,,,0.0075286435974328825,,,
1963-08-12,,,,,0.0012448408734646588,,,
1963-08-13,,,,,-0.004974679837744245,,,
1963-08-14,,,,,-0.00499987557923276,,,
1963-08-15,,,,,0.005024999953787246,,,
1963-08-16,,,,,0.002500316461516716,,,
1963-08-19,,,,,0.00623422987845812,,,
1963-08-20,,,,,0.006195176038369388,,,
1963-08-21,,,,,0.004926627687692475,,,
1963-08-22,,,,,0.0,,,
1963-08-23,,,,,0.0024509723328745014,,,
1963-08-26,,,,,-0.002444979755140131,,,
1963-08-27,,,,,0.0,,,
1963-08-28,,,,,0.007353553421958203,,,
1963-08-29,,,,,-0.0024345546926644035,,,
1963-08-30,,,,,-0.0024381740431309584,,,
1963-09-03,,,,,-0.0012226485943932497,,,
1963-09-04,,,,,0.0048962633534335165,,,
1963-09-05,,,,,0.0024356235483038446,,,
1963-09-06,,,,,-0.006075053012764564,,,
1963-09-09,,,,,-0.002444979755140131,,,
1963-09-10,,,,,0.004901096101302516,,,
1963-09-11,,,,,0.0017276952568494597,,,
1963-09-12,,,,,0.0,,,
1963-09-13,,,,,0.0024516712448687805,,,
1963-09-16,,,,,-0.0024456752531762938,,,
1963-09-17,,,,,0.006127544858882228,,,
1963-09-18,,,,,0.003654115086978438,,,
1963-09-19,,,,,0.014562618487319101,,,
1963-09-20,,,,,0.004784702282105924,,,
1963-09-23,,,,,-0.007142825703526978,,,
1963-09-24,,,,,0.0,,,
1963-09-25,,,,,-0.0119899764959428,,,
1963-09-26,,,,,-0.004854380076015574,,,
1963-09-27,,,,,0.0,,,
1963-09-30,,,,,0.0,,,
1963-10-01,,,,,0.01707273825985145,,,
1963-10-02,,,,,0.002398036537994086,,,
1963-10-03,,,,,-0.00239229971586552,,,
1963-10-04,,,,,0.007194212710995851,,,
1963-10-07,,,,,-0.011904538904862316,,,
1963-10-08,,,,,0.0,,,
1963-10-09,,,,,-0.00722867502537794,,,
1963-10-10,,,,,-0.0036408111440480173,,,
1963-10-11,,,,,0.006090331450891329,,,
1963-10-14,,,,,-0.0024214688162241815,,,
1963-10-15,,,,,0.006068366400564962,,,
1963-10-16,,,,,0.006030518825003606,,,
1963-10-17,,,,,0.004796279270015358,,,
1963-10-18,,,,,-0.004773384783530399,,,
1963-10-21,,,,,0.007194212710995851,,,
1963-10-22,,,,,-0.002380805420362786,,,
1963-10-23,,,,,-0.009546461752384827,,,
1963-10-24,,,,,0.007228675025377829,,,
1963-10-25,,,,,0.0,,,
1963-10-28,,,,,0.014354415397441533,,,
1963-10-29,,,,,-0.001178614434498293,,,
1963-10-30,,,,,-0.012987975397744211,,,
1963-10-31,,,,,-0.009569198863462192,,,
1963-11-01,,,,,0.0048311381041104,,,
1963-11-04,,,,,-0.0024040068848310003,,,
1963-11-06,,,,,-0.00722867502537794,,,
1963-11-07,,,,,0.00970865580388569,,,
1963-11-08,,,,,0.0024034901607994374,,,
1963-11-11,,,,,0.003597261001018426,,,
1963-11-12,,,,,0.0035840589146185486,,,
1963-11-13,,,,,0.0059534977797472965,,,
1963-11-14,,,,,0.005916330070226072,,,
1963-11-15,,,,,-0.0011761447458183971,,,
1963-11-18,,,,,0.0,,,
1963-11-19,,,,,-0.005889471414041281,,,
1963-11-20,,,,,-0.002369215359394161,,,
1963-11-21,,,,,-0.011876966525513177,,,
1963-11-22,,,,,-0.012019517700123328,,,
1963-11-26,,,,,0.021315705792025907,,,
1963-11-27,,,,,0.0012000427291820603,,,
1963-11-29,,,,,0.004790120971371881,,,
1963-12-02,,,,,0.008343308870106814,,,
1963-12-03,,,,,0.005909748611539145,,,
1963-12-04,,,,,-0.003524294516275228,,,
1963-12-05,,,,,0.0011791211548497493,,,
1963-12-06,,,,,0.0011774306376848287,,,
1963-12-09,,,,,-0.004705892047365046,,,
1963-12-10,,,,,0.007092263744088001,,,
1963-12-11,,,,,0.0046942435638996916,,,
1963-12-12,,,,,0.0,,,
1963-12-13,,,,,-0.002335107540079262,,,
1963-12-16,,,,,0.007025019756492723,,,
1963-12-17,,,,,0.009301648802692464,,,
1963-12-18,,,,,0.01612961635195731,,,
1963-12-19,,,,,0.03401314361646346,,,
1963-12-20,,,,,-0.024122259233294807,,,
1963-12-23,,,,,0.006741346361298861,,,
1963-12-24,,,,,-0.006696204924595883,,,
1963-12-26,,,,,0.024718525923486112,,,
1963-12-27,,,,,0.008772420304046458,,,
1963-12-30,,,,,-0.004347927812699881,,,
1963-12-31,,,,,0.009825232020908903,,,
1964-01-02,,,,,-0.012972355622059006,,,
1964-01-03,,,,,-0.009857230559893959,,,
1964-01-06,,,,,-0.006638168419594526,,,
1964-01-07,,,,,0.0,,,
1964-01-08,,,,,0.015589902375962472,,,
1964-01-09,,,,,0.005482633908355128,,,
1964-01-10,,,,,0.002181356232015874,,,
1964-01-13,,,,,0.005440312387622548,,,
1964-01-14,,,,,0.0010824154587674162,,,
1964-01-15,,,,,0.0,,,
1964-01-16,,,,,-0.011891941607408585,,,
1964-01-17,,,,,0.002188328999228162,,,
1964-01-20,,,,,-0.017467566122438827,,,
1964-01-21,,,,,-0.00222199043534288,,,
1964-01-22,,,,,0.011135454315178706,,,
1964-01-23,,,,,0.006608276172830996,,,
1964-01-24,,,,,-0.0065648935432519595,,,
1964-01-27,,,,,0.008811066254443167,,,
1964-01-28,,,,,0.006550465515173798,,,
1964-01-29,,,,,-0.0010844849539524137,,,
1964-01-30,,,,,0.0010856623384236652,,,
1964-01-31,,,,,0.024945933246273144,,,
1964-02-03,,,,,0.001058089913599236,,,
1964-02-04,,,,,0.004228427929547474,,,
1964-02-05,,,,,0.0021048622407675577,,,
1964-02-06,,,,,0.0,,,
1964-02-07,,,,,-0.0021004411016037894,,,
1964-02-10,,,,,-0.004210623611069608,,,
1964-02-11,,,,,-0.0031718175594521725,,,
1964-02-12,,,,,-0.005301945396294028,,,
1964-02-13,,,,,0.006396829832907125,,,
1964-02-14,,,,,0.008474320921008527,,,
1964-02-17,,,,,0.0,,,
1964-02-18,,,,,0.012604351367458078,,,
1964-02-19,,,,,0.0,,,
1964-02-20,,,,,-0.008298247073723064,,,
1964-02-24,,,,,-0.006275584440996629,,,
1964-02-25,,,,,-0.004210623611069608,,,
1964-02-26,,,,,-0.002114213964773737,,,
1964-02-27,,,,,0.0052965071284099,,,
1964-02-28,,,,,-0.0010539904112975007,,,
1964-03-02,,,,,0.008438747471718466,,,
1964-03-03,,,,,0.0031383729870297916,,,
1964-03-04,,,,,0.002085465426467703,,,
1964-03-05,,,,,0.003120976896966887,,,
1964-03-06,,,,,0.004150452645755198,,,
1964-03-09,,,,,0.04132203401197154,,,
1964-03-10,,,,,0.00797482629267443,,,
1964-03-11,,,,,0.019801943573910075,,,
1964-03-12,,,,,0.02912541883962616,,,
1964-03-13,,,,,-0.02924491612960589,,,
1964-03-16,,,,,-0.02040869541395174,,,
1964-03-17,,,,,-0.009919362691666045,,,
1964-03-18,,,,,-0.006013014997612198,,,
1964-03-19,,,,,-0.01209689706304784,,,
1964-03-20,,,,,-0.004080865954557034,,,
1964-03-23,,,,,0.0040975876605366945,,,
1964-03-24,,,,,0.0020417326161175087,,,
1964-03-25,,,,,0.0020358431170388602,,,
1964-03-26,,,,,-0.008129416233532138,,,
1964-03-30,,,,,0.02049176619773796,,,
1964-03-31,,,,,0.01003937558311474,,,
1964-04-01,,,,,0.007953156156694785,,,
1964-04-02,,,,,0.011833426658604429,,,
1964-04-03,,,,,-0.0019482896355741408,,,
1964-04-06,,,,,0.0009759635193626881,,,
1964-04-07,,,,,-0.016585889232844542,,,
1964-04-08,,,,,0.010912924713016858,,,
1964-04-09,,,,,-0.004906016008692671,,,
1964-04-10,,,,,-0.001972768112952994,,,
1964-04-13,,,,,0.009881492235964462,,,
1964-04-14,,,,,-0.005870898880446562,,,
1964-04-15,,,,,0.005905569884067319,,,
1964-04-16,,,,,0.001957409396911025,,,
1964-04-17,,,,,-0.003907502539205021,,,
1964-04-20,,,,,0.005882581619716998,,,
1964-04-21,,,,,-0.0019482896355741408,,,
1964-04-22,,,,,-0.007813015008362068,,,
1964-04-23,,,,,0.005905569884067319,,,
1964-04-24,,,,,-0.005870898880446562,,,
1964-04-27,,,,,-0.0009838994996762551,,,
1964-04-28,,,,,0.0029546055339353394,,,
1964-04-29,,,,,0.0,,,
1964-04-30,,,,,-0.005893221056719522,,,
1964-05-01,,,,,0.003952580113812498,,,
1964-05-04,,,,,-0.003937018731865249,,,
1964-05-05,,,,,-0.0029647077696738355,,,
1964-05-06,,,,,-0.000991398872139726,,,
1964-05-07,,,,,0.00793712432910354,,,
1964-05-08,,,,,0.005905569884067319,,,
1964-05-11,,,,,0.011741797760893125,,,
1964-05-12,,,,,0.011604706821392696,,,
1964-05-13,,,,,0.0019117680603473186,,,
1964-05-14,,,,,-0.0019081201771373735,,,
1964-05-15,,,,,-0.003823860823350178,,,
1964-05-18,,,,,0.00767740367248404,,,
1964-05-19,,,,,-0.0019051318878676726,,,
1964-05-20,,,,,-0.011450179436701458,,,
